id,polarity,text,pos,neg,neu,sum,exclamation_freq,question_freq,uppercase_freq,word_count,char_count
t2426,positive,I find some class that a very great man develop ! ! ! that solove this : here be a link to download it it the last post on the page : direct link :,4,-1,1,4,0.08571428571428572,0.0,0.006802721088435374,35,147
t2427,positive,+1 for IntelliJ. worth every penny .,1,-1,0,0,0.0,0.0,0.05555555555555555,7,36
t2428,positive,"thank , this be extremely helpful ! !",1,-1,0,0,0.25,0.0,0.0,8,37
t2430,negative,it be not possible to open the page in full screen without user interaction ( click on a button etc . ) because it would be extremely annoying .,1,-5,-1,-5,0.0,0.0,0.0,29,144
t2432,positive,I find that the good way to do this be to use Access and save as a text file and then you can set your own field width and export . excellent !,4,-1,1,4,0.030303030303030304,0.0,0.013986013986013986,33,143
t2435,negative,the answer with a GUID be completely ridiculous ( no sense at all ) the Console hWnd be of course give by GetConsoleWindow ( ) ( ! ),1,-4,-1,-4,0.03571428571428571,0.0,0.06818181818181818,28,132
t2437,positive,great :) thank !,2,-1,1,2,0.25,0.0,0.0,4,16
t2439,positive,I be wonder - when make my website - how I can put a bottom margin that lift an a - tag up . css : and here be also my html : I really hope you can help I out :) greeting form the Netherlands !,2,-1,1,2,0.02127659574468085,0.0,0.025906735751295335,47,193
t2440,negative,< @user > - because I be afraid I would insult your intellect !,1,-4,-1,-4,0.07142857142857142,0.0,0.031746031746031744,14,63
t2441,positive,I have always really love slice assignment :,4,-1,1,4,0.0,0.0,0.022727272727272728,8,44
t2442,negative,this be the third post I have see with people filter by * ascii * char - code - it be a terrible idea ! where be you get these example from ?,1,-3,-1,-3,0.030303030303030304,0.030303030303030304,0.0070921985815602835,33,141
t2443,neutral,how be blue similar to green ?,1,-1,0,0,0.0,0.14285714285714285,0.0,7,30
t2446,neutral,definitely a point to take note of .,1,-1,0,0,0.0,0.0,0.0,8,36
t2447,neutral,how do I create a table with fix header and scrolling row in strut 2 ?,1,-1,0,0,0.0,0.0625,0.014285714285714285,16,70
t2448,positive,there be this about hardware to improve compile time . also this really excellent from Scott Guthrie on look at hard drive speed for performance .,5,-2,1,4,0.0,0.0,0.0136986301369863,26,146
t2451,positive,"< @user > great success ! if you submit that as an answer instead of a comment , I will accept it !",3,-1,1,3,0.08695652173913043,0.0,0.010101010101010102,23,99
t2452,negative,read I be not sure if it will help you,1,-1,0,0,0.0,0.0,0.02631578947368421,10,38
t2453,positive,"+1 , excellent link , thank ( but then anything by Celko be bind to be!- )",4,-1,1,4,0.058823529411764705,0.0,0.013513513513513514,17,74
t2457,neutral,IDEA import Eclipse .launch file .,1,-1,0,0,0.0,0.0,0.14705882352941177,6,34
t2459,negative,"I have a file in the form if I try to splot such file , gnuplot intend it as a surface , and the result be very awful ( because the endpoint of a line be close to the endpoint of next line , not to the first point ) . how can I plot they as different line ( as every line be in a different file ) ?",1,-5,-1,-5,0.0,0.014285714285714285,0.010067114093959731,70,298
t2461,neutral,they may have just move it from client side to server side .,1,-1,0,0,0.0,0.0,0.0,13,60
t2462,negative,it be really sad when you can not trust your coworker ...,1,-5,-1,-5,0.0,0.0,0.0,12,57
t2463,neutral,they be timestamp in real life - I simplify the question,1,-1,0,0,0.0,0.0,0.017857142857142856,11,56
t2464,negative,I m afraid be not !,1,-4,-1,-4,0.16666666666666666,0.0,0.05263157894736842,6,19
t2465,neutral,be there a way within Rails / AR to create a new mysql database at runtime ?,1,-1,0,0,0.0,0.058823529411764705,0.039473684210526314,17,76
t2466,neutral,"if you be really , really worried about performance , use a live nodelist might be fast : this be unlikely to make much of a difference though , and as have be mention , use setInterval with long interval ( a second be big , 4ms be small ) be unlikely to have any major effect .",1,-1,0,0,0.0,0.0,0.0035971223021582736,58,278
t2467,negative,I afraid here the relation between C1 and C2 in a single row could not be maintain ! ! !,1,-4,-1,-4,0.15,0.0,0.03409090909090909,20,88
t2469,neutral,importerror : can not import name gtkpixbuf,1,-1,0,0,0.0,0.0,0.0,7,43
t2471,positive,"that be terrific , thank you !",2,-1,1,2,0.14285714285714285,0.0,0.0,7,30
t2473,negative,_ automagically _ append datum to ` ~/.ssh / authorized_key ` sound scary !,1,-4,-1,-4,0.07142857142857142,0.0,0.0,14,75
t2476,neutral,what be the code equivalent of set endpoint header in configuration ?,1,-1,0,0,0.0,0.08333333333333333,0.0,12,69
t2477,neutral,be it the JVM that run out of memory or the Windows process ?,1,-1,0,0,0.0,0.07142857142857142,0.06557377049180328,14,61
t2479,negative,"okay I be use the same ANTLRWorks and JDK .. but it do not work for I :( .. its very irritating , I have try everything to make it work !",1,-4,-1,-4,0.03125,0.0,0.08759124087591241,32,137
t2480,negative,"I have figure out the solution . what I realize be happen be that the deployment stop work period , not just certain file be not come across . this be absolutely a bug in Azure deployment as near as I can figure . I have to drop & recreate my site in the cloud and the deployment continue to work . as a side rant . Microsoft make it extremely painful for someone to submit a bug as compare to other software vendor . and they wonder why their market share be shrink .",1,-3,-1,-3,0.0,0.0,0.01282051282051282,95,468
t2481,neutral,"if your end goal be to add element to your page , just manipulate the dom directly . do not use string concatenation to try to create html - what a pain ! see how much more straightforward it be to just create your element , instead of the html that represent your element : then , later when you put the element in your page , instead of set the of the parent element , call :",1,-4,-1,-4,0.01282051282051282,0.0,0.0,78,377
t2483,positive,"excellent , thank !",2,-1,1,2,0.25,0.0,0.0,4,19
t2484,neutral,"the problem with your code be that you be get the text of the function in your "" template "" variable . you still need to that text to create an actual JST instance on the window . the problem as a whole be that you be abuse the text ! plugin , what you really need to do be use the module of requireJs instead of hang your variable on the window .",1,-1,0,0,0.013513513513513514,0.0,0.011527377521613832,74,347
t2485,positive,"I want to programatically detect if my site be within the Facebook iFrame app so I can display certain feature specifically for Facebook . otherwise if someone go site without Facebook . preferably an fbml , c # or js solution would be great :) Thx !",4,-1,1,4,0.02127659574468085,0.0,0.028,47,250
t2486,neutral,try use OAuth ( open authentication ),1,-1,0,0,0.0,0.0,0.05405405405405406,7,37
t2487,negative,"I absolutely hate how tab work in Xcode . however , the only workaround I find that work decent be use the OSX tabs shortcut : CTRL + CMD + - > CTRL + CMD + < -",1,-5,-1,-5,0.0,0.0,0.125,38,160
t2488,positive,"I need to develop a messenger - like text box , where certain token be be replace with UI control . just for example , if the user type :-) it should be replace with a smiley image . I have previous experience with WPF 's richtextbox and I understand the concept of TextPointer and TextContent . I just do not know how to replace a TextRange with a UI control ... would extremely appreciate your help :-) ! gili",4,-2,1,3,0.0125,0.0,0.0413625304136253,80,411
t2489,negative,"I think it should be a warning . generally speak , the common rule be that ' you should treat warning as error ' . if I unintentionally write unreachable code , I will see it in the warning , and fix it anyway . however , sometimes , like Neil say , you intentionally create dead code , for debug purpose or whatever reason . I would really , really hate it if the compiler would not let I do that .",1,-5,-1,-5,0.0,0.0,0.015037593984962405,83,399
t2490,positive,excellent ! I will add it as an answer so you can close the question properly . glad I could help .,2,-1,1,2,0.045454545454545456,0.0,0.020202020202020204,22,99
t2492,negative,I can not believe sql server do not have a feature for this ..,1,-1,0,0,0.0,0.0,0.016129032258064516,14,62
t2493,positive,""" two json "" < - priceless !",1,-1,0,0,0.125,0.0,0.0,8,28
t2494,positive,excellent ! thank you so much !,2,-1,1,2,0.2857142857142857,0.0,0.0,7,31
t2495,negative,sad ... very sad .,1,-5,-1,-5,0.0,0.0,0.0,5,18
t2496,positive,"have anyone see a wordpress plugin slider that will show partially the next and previous image before it slide in ? or do anyone know of one that may be easily customize to show that effect ? any demos , guidance or link will be extremely helpful ! thank very much in advance ! Michael",2,-1,1,2,0.03636363636363636,0.03636363636363636,0.0035087719298245615,55,285
t2498,negative,a very sad face :(,1,-5,-1,-5,0.0,0.0,0.0,5,18
t2500,neutral,you have to use symlink instead of an alias ... sad there be no ui for that ! you have to go into the Terminal and type : the first PATH be the base path of the original file and the second be for the base path for the symlink of the file / folder etc,1,-4,-1,-4,0.017857142857142856,0.0,0.0199203187250996,56,251
t2501,neutral,< @user>-vic no worry !,1,-3,-1,-3,0.2,0.0,0.0,5,23
t2502,positive,"thank ! give it a try ! it work excellent ! if you can build the url string correctly of course , je",4,-1,1,4,0.13043478260869565,0.0,0.0,23,100
t2504,neutral,I also would like to see an answer to this ..,1,-1,0,0,0.0,0.0,0.022222222222222223,11,45
t2508,positive,"excellent - now if I set the main imageview layout_weight to 3 and the inner LinearLayout to 1 , I get the 75/25 effect I want too ! thank Kevin !",2,-1,1,2,0.06451612903225806,0.0,0.0410958904109589,31,146
t2509,positive,"HIya 2 working demos for you : or both work fine : hope this help , have a good one , cheerio ! code :",3,-1,1,3,0.04,0.0,0.0196078431372549,25,102
t2510,negative,"when I be drag and drop some in chrome , it always make some noise , you can try it in your chrome : click on some empty place , then drag , then release mouse , it make the sound . I really hate it , and I have see some page do not have the chime sound , and I think it can avoid use javascript , can anyone tell I ?",1,-5,-1,-5,0.0,0.013513513513513514,0.015772870662460567,74,317
t2512,neutral,be there a way to grep for only call that over a certain amount of time ?,1,-1,0,0,0.0,0.058823529411764705,0.0,17,73
t2515,neutral,"try this , you will avoid the much dread in operator with subquerie ( they can sometimes be inefficient , to say the least ) !",1,-4,-1,-4,0.038461538461538464,0.0,0.0,26,126
t2516,neutral,what be the difference between Drupal7 and Drupal6 ? what about theme ?,1,-1,0,0,0.0,0.15384615384615385,0.028169014084507043,13,71
t2517,neutral,"here , bro : < link >",1,-1,0,0,0.0,0.0,0.0,7,21
t2519,negative,"I have be have this issue for some time and keep just disable the "" Script "" tab which be really annoying ! I try to click the pause button so it be flash and refresh , same issue . then , click so it be not flash and refresh , same issue . I just now click the pause button ( so it be blink ) , then un - click it so it be not blink , and then refresh the page and it seem to have fix it . the same page that be break on a script error be no long break on the error .",1,-4,-1,-4,0.00909090909090909,0.0,0.008547008547008548,110,468
